0.16497,-0.317997,-13.5226
0.541875,-0.906128,-13.4566
0.801033,-1.12708,-13.4268
0.390069,-0.903493,-13.5014
0.239283,-0.848224,-13.5066
0.126849,-0.784653,-13.5136
0.0624617,-0.723914,-13.5105
0.136479,-0.720678,-13.4947
0.286757,-0.751573,-13.4745
-0.462009,0.874059,-13.6719
0.510509,-0.0841023,-13.0471
0.25045,0.010669,-13.004
0.0101552,-0.0555222,-12.9473
-0.276473,-0.177321,-12.8823
-0.385768,-0.184199,-12.8446
-0.425034,-0.208267,-12.8269
-0.582627,-0.270427,-12.7945
-0.758563,-0.379214,-12.7584
-1.26449,-0.705859,-12.664
-1.31491,-0.698148,-12.5943
-1.3286,-0.68956,-12.5636
-0.733723,0.708318,-12.1921
0.0652987,1.05931,-12.3117
-0.271139,0.623553,-12.2773
0.0147265,-0.0105955,-12.2353
0.456401,-0.596636,-12.1827
0.722388,-0.80829,-12.1675
0.299345,-0.591788,-12.2338
0.162814,-0.54609,-12.2405
0.0310248,-0.477521,-12.2538
-0.0726129,-0.399136,-12.2581
0.0911858,-0.579521,-12.2347
0.295159,-0.492307,-12.2144
-0.440368,1.12699,-12.4035
0.541177,0.162757,-11.7835
0.307715,0.273817,-11.7462
0.187879,0.249652,-11.702
-0.0217351,0.174878,-11.6538
0.15547,0.352019,-11.67
0.197317,0.381961,-11.6664
0.0697165,0.359707,-11.6403
0.125326,0.405099,-11.646
0.0226337,0.33041,-11.618
-0.271244,0.150912,-11.559
-0.959756,-0.273705,-11.4328
-0.470759,1.06632,-11.1178
0.321364,1.38553,-11.2205
-0.0704535,0.905294,-11.1672
0.155635,0.240666,-11.1129
0.553024,-0.363081,-11.0534
0.739409,-0.576796,-11.0332
0.254315,-0.36139,-11.1008
0.0999279,-0.31692,-11.1098
-0.0749693,-0.225112,-11.1265
-0.126438,-0.277755,-11.1246
-0.0122908,-0.174866,-11.1083
0.157915,-0.219134,-11.0903
-0.538561,1.42517,-11.2657
0.47333,0.461482,-10.6525
0.287255,0.560243,-10.6133
0.197638,0.531227,-10.5689
-0.00776131,0.443745,-10.5167
0.288588,0.683111,-10.5501
0.386806,0.7351,-10.5541
0.300926,0.731256,-10.534
0.441913,0.829043,-10.5543
0.538213,0.877507,-10.5625
0.541727,0.878709,-10.5553
0.324332,0.747962,-10.5076
-0.520798,1.18776,-10.2482
0.503479,1.45138,-10.244
0.186504,0.981349,-10.1701
0.366316,0.376136,-10.1071
0.639964,-0.166078,-10.0429
0.788026,-0.356737,-10.0228
0.345143,-0.13565,-10.0724
0.229868,-0.0877053,-10.0761
0.091667,-0.0113116,-10.0909
0.0817392,-0.0882501,-10.0869
0.231703,0.00514035,-10.0698
0.384167,-0.0496533,-10.0511
-0.347723,1.61298,-10.2273
0.608776,0.665156,-9.62777
0.408968,0.782233,-9.59235
0.31288,0.759864,-9.54938
0.109592,0.681629,-9.49988
0.453912,0.965299,-9.54587
0.541294,1.01515,-9.54924
0.476867,1.02714,-9.53314
0.67847,1.17059,-9.56544
0.937916,1.32359,-9.60548
1.17835,1.46862,-9.64268
1.33968,1.57205,-9.66584
0.687248,2.10735,-9.39732
0.607916,-0.0764311,-9.97454
0.812795,-0.609761,-9.97215
0.466075,-1.14019,-9.98353
0.718342,-1.75123,-9.9307
0.204667,-1.68081,-9.98733
0.082438,-1.77352,-9.99294
-0.066843,-1.69281,-10.0233
-0.145576,-1.63182,-10.0377
-0.122372,-1.60476,-10.04
0.0112852,-1.63559,-10.0224
0.173122,-1.68184,-10.0024
-0.566323,-0.210649,-10.1924
-0.672713,-1.03117,-9.60757
-0.725992,-1.40799,-9.46477
-0.55044,-1.48676,-9.41666
-0.179041,-1.33209,-9.42285
0.838412,-0.833774,-9.51298
1.08971,-0.739792,-9.50425
1.26616,-0.599197,-9.53491
1.37833,-0.533565,-9.54187
1.5799,-0.382128,-9.56826
1.69478,-0.289712,-9.57914
1.69782,-0.256069,-9.57403
0.502121,-0.232344,-9.24012
-0.660651,-1.32278,-9.35166
-0.42711,-1.11045,-9.44358
0.0352991,-1.50511,-9.48601
0.603204,-1.95042,-9.47053
1.03582,-2.12794,-9.45293
0.352395,-0.475938,-9.67533
0.470506,-0.192063,-9.67101
0.38731,0.0220856,-9.68393
0.373107,0.208932,-9.69496
0.49753,0.291118,-9.6887
0.663067,0.310811,-9.67803
-0.409035,2.01658,-9.85207
-0.83506,0.0304819,-9.12582
-1.91681,-0.829666,-8.9384
-2.26958,-1.31981,-8.80944
-0.883535,-1.27132,-8.5624
-0.0881035,-1.61126,-8.81807
0.048921,-1.65707,-8.9199
0.368267,-1.57675,-8.8247
0.649353,-1.40893,-8.79663
0.979316,-1.24968,-8.79019
1.32324,-1.01752,-8.9358
1.3272,-1.22951,-8.99965
0.641691,-0.648401,-8.5649
1.76907,-0.168092,-8.51144
1.45965,-0.659838,-8.5002
1.73968,-1.26091,-8.44767
2.24524,-1.79151,-8.38525
2.39324,-2.28395,-8.34496
0.168463,-0.250172,-8.6821
-1.06504,0.332335,-8.79283
-2.27755,0.850991,-8.84102
-2.83345,2.01237,-8.8099
-3.1719,2.25535,-8.78558
0.615843,-0.375106,-8.78312
3.05408,-0.790137,-8.38784
2.76882,-1.54588,-8.23752
0.805435,-2.67382,-7.95603
0.0349103,-1.95983,-7.86938
0.0411116,-1.44151,-7.83926
0.487866,-0.660153,-7.86174
0.571511,-0.469285,-7.85845
0.485424,-0.323913,-7.84657
0.544355,-0.163809,-7.85138
0.599191,-0.0353302,-7.85454
0.579594,0.0526747,-7.85001
0.372661,-0.00225991,-7.81156
-0.393838,0.534571,-7.69035
-0.553732,-0.314737,-7.59196
-0.61105,-0.869192,-7.55231
-0.509052,-1.35788,-7.51039
-0.591605,-1.47413,-7.52484
-0.82328,-1.47587,-7.54759
-1.45773,-1.22075,-7.59899
-1.52425,-1.18677,-7.61176
-1.71949,-1.09674,-7.63648
-1.90903,-0.953412,-7.65605
-2.03832,-0.800533,-7.66434
-1.67479,0.0578843,-7.59642
1.51027,-0.0334387,-7.20473
2.01816,-0.10428,-7.18482
0.646346,-0.471649,-7.02324
-0.105205,-0.596868,-6.94593
-0.550353,-0.766438,-6.87331
-1.28883,-1.08875,-6.76501
-0.858262,-0.700847,-6.50747
-0.748156,-0.563389,-6.48977
-0.669177,-0.407361,-6.48982
-0.748876,-0.398735,-6.56269
-0.769016,-0.394529,-6.54823
-0.745641,-0.342399,-6.62453
-0.295564,0.933622,-6.26845
-0.443238,-0.135441,-6.22846
-0.426301,-0.772472,-6.22331
-0.649623,-1.0437,-6.24564
-0.490986,-1.35064,-6.23851
-0.633493,-1.46703,-6.26662
-1.30626,-1.15638,-6.3306
-1.4642,-1.06592,-6.35966
-1.84582,-0.84459,-6.4116
-2.33864,-0.528079,-6.47016
-2.33741,0.623937,-6.42703
0.685247,-0.722501,-6.18194
2.73659,-0.50169,-6.3667
2.9139,-0.285006,-6.37702
1.24361,-0.438194,-6.18054
0.160355,-0.615304,-6.04977
-0.502053,-0.805105,-5.94589
-1.19166,-0.931723,-5.85023
-0.766098,-0.505543,-5.65277
-0.643496,-0.351513,-5.63755
-0.527822,-0.158245,-5.64293
-0.518226,-0.0599636,-5.71394
-0.400011,0.0505488,-5.7886
-0.728662,-0.163453,-5.76904
-0.265921,1.18852,-5.40607
-0.392299,0.127065,-5.38153
-0.401843,-0.31896,-5.37542
-0.323076,-0.794082,-5.35808
-0.388369,-1.08257,-5.37146
-0.575495,-1.02971,-5.40264
-1.16872,-0.745468,-5.46625
-1.24376,-0.716679,-5.48287
-1.43252,-0.624637,-5.51264
-1.61821,-0.497684,-5.53376
-1.73622,-0.362589,-5.54211
-1.75831,0.168611,-5.52699
-1.05289,0.788902,-5.59884
-1.13555,0.0269939,-5.35544
-1.16597,-0.133736,-5.23789
-0.757562,-0.0428256,-5.22129
-0.253227,0.236947,-5.25128
-0.251396,0.123992,-5.19466
-0.24006,0.112409,-5.17703
-0.315018,0.113945,-5.15421
-0.190649,0.21312,-5.16373
-0.197035,0.213378,-5.14988
-0.343116,0.147292,-5.11843
0.71732,1.56014,-5.15383
-3.45037,0.138336,-7.12561
-4.10641,1.10484,-7.79038
-4.05166,1.34794,-7.89811
-0.342175,1.77168,-8.04645
1.93743,0.384955,-8.0566
4.36557,-0.581887,-8.06967
5.24108,-1.42554,-8.08509
0.816472,-1.33932,-9.28595
-0.948639,0.00811492,-9.50521
-2.87841,0.700578,-9.58941
-4.32844,1.9023,-9.61424
-4.50676,3.3507,-9.53472
0.625433,1.03974,-9.54633
3.45161,-1.43323,-9.32508
2.3948,-2.03675,-9.16731
1.70373,-1.20152,-8.87544
1.20306,-1.61217,-8.90489
1.80975,-1.28922,-8.78861
1.83214,-1.34848,-8.82742
2.40991,-0.814285,-8.91621
1.74968,-0.520317,-8.92988
1.37414,-0.305958,-8.93777
0.932983,-0.39907,-8.91907
0.528156,-0.508264,-8.85815
0.906649,0.918143,-8.74385
0.0380475,-0.20966,-8.69458
-0.781506,-0.806658,-8.70395
-1.6504,-0.867988,-8.73379
-1.83439,-1.17103,-8.73891
-1.77083,-1.36861,-8.74131
-1.96309,-1.41505,-8.74651
-2.2282,-1.30407,-8.77321
-2.28738,-0.656042,-8.75963
-2.17345,0.538142,-8.70329
0.186033,-0.16485,-8.59232
2.61205,-1.08711,-8.46528
4.10644,-1.00634,-8.47571
1.13144,-0.881968,-8.4845
-0.156213,-1.60065,-8.40494
-0.848333,-1.82371,-8.37884
-0.792195,-1.63697,-8.33804
-0.243906,-1.26752,-8.2822
-0.475208,-1.40126,-8.29872
-0.251972,-0.904528,-8.3319
0.207499,-0.559101,-8.39407
0.674308,-0.237686,-8.44797
1.07201,0.13714,-8.49209
1.14368,0.172759,-8.50315
-2.8469,-1.39534,-11.2315
-4.32095,-1.1739,-12.0291
-8.87218,2.31212,-11.82
-11.5782,4.80429,-9.57718
-6.93742,-0.0892325,-6.94055
1.04386,-0.625485,-7.92804
9.78461,-1.69693,-10.1201
12.0774,-2.92012,-11.1654
11.6728,-4.05734,-12.2357
5.98761,-1.35734,-14.2799
-4.52409,-0.00408764,-16.249
-9.93561,2.80106,-15.8516
-3.70236,-0.933858,-16.3163
-5.27219,0.374037,-16.5002
-4.36968,-1.04302,-15.6171
0.470803,-1.94119,-14.5518
2.50968,-0.998411,-13.9505
5.16441,0.481867,-13.384
0.441615,-0.482333,-13.4401
0.1973,-0.69236,-13.3751
0.0614983,-0.5255,-13.3601
0.030879,-0.380023,-13.3636
-0.234238,-0.531296,-13.3981
-0.305631,-0.464382,-13.4088
0.343678,0.892522,-13.4213
-0.0391763,-0.137701,-13.4944
-0.2228,-0.760632,-13.5302
-0.761813,-0.92834,-13.5467
-1.42412,-0.827048,-13.5527
-1.47344,-0.881918,-13.5659
0.0747807,-1.30869,-13.598
-0.360502,-1.12523,-13.5985
-1.19845,-0.781591,-13.5871
-2.15406,-0.316148,-13.5677
-2.40539,0.520578,-13.5335
0.724688,-0.350698,-13.6643
2.94452,-0.0322146,-14.1343
4.54879,0.0251583,-14.5543
2.18177,1.37599,-14.5172
-8.13242,2.29705,-14.3341
-4.66043,-0.363688,-9.89624
-4.48914,-2.73571,-7.16921
1.5635,-0.932676,-6.49601
5.14212,1.27154,-6.60009
5.39464,0.988621,-7.0613
2.49831,0.339727,-7.28615
0.11483,0.366208,-7.71433
-2.22494,-0.00265278,-8.02975
-3.75019,0.13541,-8.17909
-3.21807,0.506509,-8.25709
-0.672456,0.15816,-8.55236
0.752384,-0.0492715,-8.67877
1.77472,-0.298036,-8.78599
2.63775,-0.514409,-8.86942
2.67679,-0.767248,-8.83121
0.390564,-0.219514,-8.69308
-1.83027,0.699058,-8.47302
-4.27524,1.72061,-8.21727
-3.04428,1.85653,-8.29392
-1.69608,2.63818,-8.38337
8.01907,-1.93665,-4.28128
4.56312,-3.88396,-3.42009
0.300716,-1.8247,-3.84012
-1.4274,-1.7313,-4.12559
-2.94694,-1.52902,-4.28639
-2.91965,-1.0626,-4.13102
-2.98779,-0.359106,-4.11774
-1.50961,0.126271,-3.87212
-0.42225,0.145872,-3.7565
0.529162,0.34888,-3.65973
0.396976,0.262792,-3.70518
0.405457,0.293132,-3.70365
-0.34224,-0.209365,-4.27905
-1.78915,0.0566405,-4.14413
-2.79021,0.237536,-4.16073
-1.2737,-0.000603781,-4.28841
-0.568614,0.238746,-4.31788
-0.416259,0.621527,-4.31601
-0.283897,0.862471,-4.32668
-0.215764,1.10318,-4.32683
-0.565582,1.5064,-4.27406
-1.09085,1.94691,-4.19993
-1.84977,2.50853,-4.08457
-2.79087,1.92136,-4.03152
7.11836,-2.61265,-0.299082
3.1949,-3.1952,-0.0712354
-1.24115,-0.758967,-0.881217
-3.27381,-0.438387,-1.14882
-3.30127,-0.0261375,-0.973699
-0.442383,1.26575,-0.523108
-1.82492,0.907222,-0.535428
-1.58074,1.29852,-0.533992
-0.627251,1.53185,-0.486824
0.462486,1.94727,-0.427688
1.48792,2.5381,-0.347604
2.50404,2.29285,-0.299668
-0.852979,0.423713,-0.281489
-1.87334,-0.26362,-0.189149
-2.38668,-0.760272,-0.153932
-1.13568,-1.78829,-0.305284
-0.741535,-1.97872,-0.32481
-1.40177,-1.5338,-0.279218
-0.0771996,-1.98594,-0.452018
-0.61438,-1.70034,-0.429951
-1.62305,-1.36814,-0.356815
-2.95469,-0.891031,-0.204607
-1.53165,-1.04357,-0.356255
-0.906883,-1.25553,-0.410457
-0.661298,0.120665,-0.684054
0.341194,-1.11908,-0.721372
1.09492,-1.8769,-0.685844
1.89983,-1.99954,-0.608175
2.59002,-1.93091,-0.501857
0.4212,-2.87448,-0.814774
0.89941,-1.06806,-0.78356
1.02737,-0.818963,-0.793925
1.52605,-0.400759,-0.726132
2.17707,0.0963192,-0.650182
2.26133,1.23003,-0.690011
-0.871163,-0.104351,-1.03593
-1.47085,1.73459,-1.04645
-3.34064,0.834467,-1.65401
-1.89737,0.872461,-1.85381
-1.10993,0.82332,-1.93692
-0.97295,0.827974,-1.94849
-1.33613,1.19157,-1.88557
-1.47231,1.35662,-1.92971
-1.6574,1.54827,-1.86423
-2.17916,1.93063,-1.76982
-2.39531,2.67082,-1.70536
-0.490968,1.47872,-2.00599
1.81408,0.0993843,-2.3344
3.65944,0.0981279,-2.97534
2.84389,0.115534,-2.72692
0.702378,-0.612166,-2.75037
-0.733992,-1.58312,-2.99444
-0.965667,-1.75361,-3.05078
-0.365625,-1.46399,-2.9389
-0.431907,-1.51617,-3.00367
-0.242993,-1.33825,-2.98798
0.0136678,-1.09003,-2.9585
0.154709,-0.98767,-2.94871
-0.00447329,-1.03628,-2.98621
-0.46506,-0.971922,-3.06707
-0.350313,0.491965,-3.07568
-0.740887,-0.893418,-3.2908
-1.43042,-1.02584,-3.41768
-2.02549,-1.24118,-3.42136
-0.78546,-1.62102,-3.57366
-1.15245,-0.851876,-3.54893
-1.37576,-0.68933,-3.69451
-1.63981,-0.457699,-3.60877
-2.10411,-0.258839,-3.54491
-1.05495,-0.149406,-3.63328
-0.428897,-0.192754,-3.6989
0.436279,-0.567057,-3.79894
0.590938,0.809781,-4.15671
1.46942,-0.223294,-4.09819
2.16304,-0.758211,-4.06093
0.983908,-1.52727,-4.17192
1.16576,-1.51395,-4.17709
1.55159,-1.38117,-4.15967
-0.158992,-1.81818,-4.42436
-0.104418,-1.4928,-4.42075
0.680232,-1.34137,-4.31751
1.48592,-0.94556,-4.20141
2.20982,-0.554167,-4.10693
2.02261,0.24435,-4.18974
-1.46376,-0.45279,-4.66749
-3.06449,-0.134584,-4.55606
-1.98073,-0.190819,-4.95612
-1.84018,-0.156166,-4.90623
-1.68526,-0.185934,-4.87343
-1.91844,-0.146257,-4.82476
-0.348422,-0.884407,-4.93452
-0.712511,-0.640985,-4.89571
-1.28083,-0.376251,-4.82143
-1.96997,-0.0140311,-4.75196
-2.80136,0.593596,-4.64844
-2.76609,1.24361,-4.62559
2.42234,-0.746463,-2.24144
1.97628,-1.40289,-2.17247
1.91394,-1.93286,-2.08781
1.78551,-2.23795,-2.03187
3.09365,-0.753541,-1.73589
0.78693,-0.506497,-1.93484
-0.37408,-0.431175,-1.88244
-0.397632,-0.0902753,-1.85011
-0.122985,0.159877,-1.79945
0.183308,0.451099,-1.73784
0.36167,0.670826,-1.70455
0.394932,1.19642,-1.69954
-0.353372,1.63922,-1.61284
-0.541534,0.87154,-1.79773
-0.848233,1.01364,-1.84567
-1.27852,1.10119,-1.8369
-1.54381,1.31297,-1.83516
-1.77628,1.44646,-1.82632
-0.578167,0.805566,-1.99622
-0.926209,1.03664,-1.96892
-1.60274,1.47642,-1.88538
-2.85763,2.32112,-1.69606
-3.85986,2.58848,-1.75495
-0.4284,0.135666,-1.74508
2.06179,-0.258276,-2.1727
2.13667,-2.20183,-2.13158
0.652731,-1.40084,-2.20078
0.368052,-1.31491,-2.18058
0.373586,-1.18814,-2.14431
0.626229,-0.913734,-2.07397
0.624009,-0.927493,-2.08571
0.311321,-1.08141,-2.12472
0.125192,-0.977994,-2.14696
-0.0237963,-0.987934,-2.16762
-0.193676,-0.996587,-2.19355
-0.367858,-1.01661,-2.22013
0.270978,0.419232,-2.12751
-0.0760331,-0.432036,-2.28012
-0.343911,-0.91273,-2.34365
-0.556873,-1.19881,-2.38965
-1.05986,-1.22852,-2.39219
-1.21782,-0.984134,-2.39485
0.108056,-1.41675,-2.59408
-0.200269,-1.12087,-2.58757
-0.920273,-0.890421,-2.52646
-1.85128,-0.451475,-2.43106
-2.88495,0.175329,-2.30541
-0.854534,-0.178374,-2.64821
0.674607,0.299517,-3.06482
1.19647,-0.643718,-3.00129
1.6578,-1.16573,-2.92087
1.87314,-1.40718,-2.87074
2.32112,-1.38125,-2.78213
1.24803,-1.62066,-2.9064
1.74178,-1.34359,-2.86138
1.84995,-1.17625,-2.84697
2.21831,-0.890076,-2.79922
1.04643,-1.11799,-3.02089
0.470426,-0.828232,-3.12553
0.0293193,-0.816586,-3.19742
-0.082483,0.690754,-3.25075
-0.758988,-0.668349,-3.44894
-1.50108,-1.15742,-3.52479
-2.50393,-1.20019,-3.53376
-1.32796,-1.57665,-3.69282
-1.59823,-1.05098,-3.68542
-1.79252,-0.928202,-3.83249
-2.31129,-0.653775,-3.73092
-1.88178,-0.0217836,-3.73226
-1.92552,0.368668,-3.71545
-1.45303,0.347552,-3.76368
-1.0529,0.293533,-3.81333
3.29141,-0.948103,-1.15522
1.71296,-0.526607,-1.35928
0.811334,-0.904849,-1.43007
-0.0169966,-1.55943,-1.51312
-0.731926,-2.07579,-1.60821
-1.05327,-0.927437,-1.61053
-0.348218,-0.358077,-1.52955
-0.0291491,-0.0056676,-1.47469
0.488996,0.397675,-1.39749
1.08704,0.856512,-1.3215
1.56511,1.71774,-1.28015
0.336565,0.773994,-1.43379
-0.804122,1.21533,-1.38508
-0.644579,0.927102,-1.52901
-0.623877,1.20515,-1.54241
-0.822284,1.3524,-1.55002
-0.876938,1.44585,-1.56003
-1.29511,1.79889,-1.50537
-0.0536596,1.12227,-1.67953
-0.0221345,1.12217,-1.70215
-0.603418,1.50064,-1.63199
-1.44997,2.04508,-1.50919
-2.95648,1.80748,-1.31789
-3.29624,2.19709,-1.32587
1.09489,-0.803133,2.05483
2.62744,-1.94095,3.12032
1.54566,-3.08561,3.05792
1.91388,-1.81844,3.18511
2.9339,-1.07367,3.34303
0.810401,-1.4921,3.09741
0.418935,-1.50583,3.04552
0.672719,-1.21855,3.09497
0.983606,-0.898749,3.14185
1.18928,-0.738341,3.16863
1.17142,-0.63967,3.16514
0.830146,-0.766951,3.11331
1.51764,0.846489,3.22621
0.397455,-0.208297,2.68379
0.580842,-0.252457,2.6184
0.461732,-0.137766,2.6134
0.0910031,0.163168,2.65276
0.0649046,0.202426,2.64631
0.0814848,0.165136,2.62526
0.154668,0.129077,2.60693
0.350501,-0.00245573,2.56487
0.710423,-0.224301,2.50359
1.46457,-0.692789,2.3905
1.56227,-0.707358,2.36128
1.11167,0.521046,1.92968
0.362277,0.832292,2.00817
0.809345,0.36388,1.98692
0.686363,-0.255202,1.93726
0.379999,-0.799972,1.87672
0.721983,-0.918397,1.9285
1.32087,-0.684383,1.98882
1.39009,-0.614514,2.00678
1.57447,-0.511116,2.03662
1.72485,-0.405945,2.0559
1.7787,-0.312473,2.05815
1.69162,0.0732756,2.03206
1.0436,0.636044,2.10808
1.09943,0.00789374,1.88177
1.00133,-0.0134022,1.79618
0.482047,0.199773,1.80129
-0.0928045,0.545477,1.84424
-0.109596,0.545945,1.82296
2.48973,-1.15756,1.44543
1.40165,-0.806215,1.42578
0.523891,-0.628557,1.42665
-0.0927136,-0.375456,1.45625
-0.641819,-0.064207,1.59337
-1.07223,0.118875,1.70275
-0.571888,0.635825,1.49153
-0.877343,-0.308856,1.50367
-1.295,-0.97938,1.45449
-1.3435,-1.15505,1.46032
-1.15808,-1.17507,1.502
-0.504523,-1.02737,1.59911
-1.33059,-1.07084,1.65308
-1.29428,-0.82973,1.68917
-1.14103,-0.685594,1.71871
-1.04319,-0.531777,1.74363
-1.09902,-0.467748,1.74531
-1.28867,-0.463759,1.72785
-0.66826,1.01565,1.90865
-1.15273,0.227931,1.77274
-1.62759,-0.121816,1.71545
-2.0732,-0.214375,1.69545
-0.605479,-0.439925,1.46663
0.15964,-0.556778,1.33649
0.56048,-0.461239,1.28008
1.03106,-0.590907,1.19195
1.16538,-0.450953,1.166
1.20166,-0.308881,1.14969
1.23153,-0.199005,1.14012
1.5808,-0.373612,1.0781
1.1924,0.926392,0.636275
-0.537865,0.311235,0.642065
-0.887996,-0.218251,0.528647
-0.517942,-0.717874,0.536525
0.210858,-0.745323,0.603088
1.01599,-0.585647,0.702783
-0.476013,-1.14798,0.553158
-0.066814,-0.882037,0.620801
0.600023,-0.65786,0.68955
1.25908,-0.299887,0.776458
1.8415,0.0429657,0.839379
2.16055,0.666521,0.848106
1.08655,1.51706,0.761381
-0.522713,0.336277,0.200156
-0.634739,0.208941,0.114098
-1.30734,0.400678,0.14441
-1.80597,0.661859,0.175312
-2.1502,0.758304,0.190343
1.30514,-0.871175,-0.361772
1.68722,-0.67403,-0.411788
1.65036,-0.386921,-0.402433
1.51492,-0.17619,-0.38602
1.4209,-0.0133437,-0.36988
1.61773,-0.116308,-0.397198
1.25423,1.07982,-0.773116
-0.36183,0.522314,-0.785674
-0.661135,0.0557365,-0.893659
-0.262691,-0.412518,-0.881447
0.527403,-0.386832,-0.805249
1.10216,-0.33241,-0.730031
0.539305,-0.371155,-0.679386
0.7179,-0.161717,-0.637779
0.936364,-0.0972221,-0.608455
1.00039,0.0746972,-0.579917
0.887756,0.0419668,-0.590866
0.560509,-0.0856536,-0.635219
1.29022,1.54608,-0.542987
1.24303,0.881375,-0.752153
1.22539,0.667941,-0.871106
0.822164,0.749069,-0.892886
0.281638,1.02081,-0.862896
-0.2725,1.34119,-0.811559
2.20263,-0.315106,-1.1849
1.00922,0.00597386,-1.15083
0.180005,0.138261,-1.12515
-0.386746,0.407071,-1.01957
-1.12659,0.760064,-0.886486
-1.73899,0.809559,-0.789778
-1.28767,1.36018,-0.967434
-1.46067,0.358917,-0.97892
-1.7781,-0.510684,-1.05838
-1.71636,-0.656062,-1.05796
-1.35278,-0.751844,-1.02781
-0.525937,-0.512003,-0.908546
-1.30784,-0.494007,-0.890087
